"","RPKM","LEVEL1","DEPTH"
"638",14.67910669,"Biosynthesis","DCM"
"639",20.86140883,"Biosynthesis","DCM"
"640",19.94466293,"Biosynthesis","DCM"
"641",40.5554728,"Degradation","DCM"
"642",249.1412932,"Degradation","DCM"
"643",16.88789869,"Biosynthesis","DCM"
"644",13.71981951,"Biosynthesis","DCM"
"645",9.037918,"Biosynthesis","DCM"
"646",35.9617673,"Energy-Metabolism","DCM"
"647",18.7382759,"Energy-Metabolism","DCM"
"648",19.23272144,"Biosynthesis","DCM"
"649",14.3101006,"Degradation","DCM"
"650",29.6482932,"Detoxification","DCM"
"651",29.65601861,"Biosynthesis","DCM"
"652",34.7185727,"Biosynthesis","DCM"
"653",34.7351449,"Biosynthesis","DCM"
"654",10.3159283,"Degradation","DCM"
"655",0.0345606,"Biosynthesis","DCM"
"656",58.6658722,"Energy-Metabolism","DCM"
"657",35.90811119,"Biosynthesis","DCM"
"658",36.6803611,"Biosynthesis","DCM"
"659",42.2689914,"Biosynthesis","DCM"
"660",47.9455302,"Biosynthesis","DCM"
"661",226.7236541,"Biosynthesis","DCM"
"662",61.5415247,"Biosynthesis","DCM"
"663",60.7343566,"Biosynthesis","DCM"
"664",73.58174294,"Biosynthesis","DCM"
"665",205.9684088,"Degradation","DCM"
"666",206.0663139,"Degradation","DCM"
"667",207.0638473,"Biosynthesis","DCM"
"668",77.68336434,"Biosynthesis","DCM"
"669",74.58309576,"Biosynthesis","DCM"
"670",10.7135792,"Degradation","DCM"
"671",147.03007,"Biosynthesis","DCM"
"672",150.5437507,"Biosynthesis","DCM"
"673",284.0268332,"Energy-Metabolism","DCM"
"674",997.7983626,"Biosynthesis","DCM"
"675",1801.015207,"Biosynthesis","DCM"
"676",1810.739033,"Biosynthesis","DCM"
"677",1811.728786,"Biosynthesis","DCM"
"678",2625.46727,"Biosynthesis","DCM"
"679",2625.46727,"Biosynthesis","DCM"
"680",2137.809205,"Biosynthesis","DCM"
"681",0.836678,"Biosynthesis","SRF"
"682",0.044505,"Degradation","SRF"
"683",0.0355406,"Degradation","SRF"
"684",0.562842,"Biosynthesis","SRF"
"685",1.61949,"Degradation","SRF"
"686",0.163254,"Biosynthesis","SRF"
"687",1.43925,"Biosynthesis","SRF"
"688",0.222053,"Degradation","SRF"
"689",0.0749708,"Biosynthesis","SRF"
"690",0.178247,"Degradation","SRF"
"691",0.349902,"Degradation","SRF"
"692",0.205993,"Degradation","SRF"
"693",0.332391,"Biosynthesis","SRF"
"694",0.0816271,"Biosynthesis","SRF"
"695",0.788763,"Degradation","SRF"
"696",0.012949,"Degradation","SRF"
"697",0.0847971,"Degradation","SRF"
"698",0.0156245,"Biosynthesis","SRF"
"699",0.0573857,"Degradation","SRF"
"700",0.0649376,"Degradation","SRF"
"701",0.163254,"Biosynthesis","SRF"
"702",0.755667,"Degradation","SRF"
"703",0.91684,"Biosynthesis","SRF"
"704",0.119237,"Degradation","SRF"
"705",0.145165,"Biosynthesis","SRF"
"706",0.12787,"Biosynthesis","SRF"
"707",0.529934,"Biosynthesis","SRF"
"708",0.0231214,"Biosynthesis","SRF"
"709",0.0355406,"Degradation","SRF"
"710",0.224671,"Biosynthesis","SRF"
"711",0.020383,"Degradation","SRF"
"712",0.0944227,"Degradation","SRF"
"713",0.462157,"Biosynthesis","SRF"
"714",0.0847971,"Degradation","SRF"
"715",0.529934,"Biosynthesis","SRF"
"716",0.0413939,"Biosynthesis","SRF"
"717",0.0596798,"Biosynthesis","SRF"
"718",0.0499567,"Biosynthesis","SRF"
"719",0.564094,"Energy-Metabolism","SRF"
"720",0.457222,"Degradation","SRF"
"721",0.0758586,"Biosynthesis","SRF"
"722",0.0306729,"Biosynthesis","SRF"
"723",0.2869906,"Degradation","SRF"
"724",0.0435979,"Degradation","SRF"
"725",0.2029545,"Degradation","SRF"
"726",0.09908245,"Biosynthesis","SRF"
"727",0.0413939,"Biosynthesis","SRF"
"728",0.40871504,"Detoxification","SRF"
"729",0.338013,"Degradation","SRF"
"730",0.0413939,"Biosynthesis","SRF"
"731",0.12557,"Biosynthesis","SRF"
"732",0.448949,"Biosynthesis","SRF"
"733",0.6290067,"Degradation","SRF"
"734",1.5134031,"Degradation","SRF"
"735",1.5134031,"Degradation","SRF"
"736",0.2871803,"Degradation","SRF"
"737",5.771606,"Biosynthesis","SRF"
"738",0.5720483,"Degradation","SRF"
"739",0.139004,"Biosynthesis","SRF"
"740",0.0847971,"Degradation","SRF"
"741",2.2799033,"Energy-Metabolism","SRF"
"742",5.771606,"Degradation","SRF"
"743",2.0453553,"Biosynthesis","SRF"
"744",0.2895495,"Degradation","SRF"
"745",1.098993,"Degradation","SRF"
"746",0.327214,"Degradation","SRF"
"747",0.167848,"Biosynthesis","SRF"
"748",0.139004,"Biosynthesis","SRF"
"749",0.0891255,"Degradation","SRF"
"750",1.5982002,"Degradation","SRF"
"751",1.5982002,"Degradation","SRF"
"752",1.5982002,"Degradation","SRF"
"753",0.426763,"Energy-Metabolism","SRF"
"754",0.311542,"Biosynthesis","SRF"
"755",1.038598,"Biosynthesis","SRF"
"756",5.8578924,"Degradation","SRF"
"757",5.8071466,"Degradation","SRF"
"758",2.6922433,"Energy-Metabolism","SRF"
"759",0.171738,"Biosynthesis","SRF"
"760",2.3453328,"Biosynthesis","SRF"
"761",2.3453328,"Degradation","SRF"
"762",0.4842964,"Biosynthesis","SRF"
"763",0.697591,"Energy-Metabolism","SRF"
"764",1.7200875,"Biosynthesis","SRF"
"765",0.08402068,"Degradation","SRF"
"766",4.12580605,"Biosynthesis","SRF"
"767",2.3807653,"Degradation","SRF"
"768",5.348792,"Biosynthesis","SRF"
"769",5.2848386,"Biosynthesis","SRF"
"770",0.298047,"Biosynthesis","SRF"
"771",0.182098,"Biosynthesis","SRF"
"772",0.9008956,"Biosynthesis","SRF"
"773",1.2494913,"Biosynthesis","SRF"
"774",0.592812,"Biosynthesis","SRF"
"775",0.592812,"Biosynthesis","SRF"
"776",0.0840468,"Degradation","SRF"
"777",4.4383705,"Biosynthesis","SRF"
"778",6.7481563,"Degradation","SRF"
"779",6.7481563,"Degradation","SRF"
"780",4.179296,"Biosynthesis","SRF"
"781",5.8906054,"Biosynthesis","SRF"
"782",1.2540267,"Degradation","SRF"
"783",11.6931,"Degradation","SRF"
"784",8.624659,"Degradation","SRF"
"785",1.1219118,"Biosynthesis","SRF"
"786",6.6476207,"Biosynthesis","SRF"
"787",1.6336811,"Energy-Metabolism","SRF"
"788",0.6836769,"Biosynthesis","SRF"
"789",9.3560282,"Biosynthesis","SRF"
"790",8.8665837,"Biosynthesis","SRF"
"791",8.8665837,"Biosynthesis","SRF"
"792",13.3018665,"Biosynthesis","SRF"
"793",10.8268748,"Biosynthesis","SRF"
"794",2.9293867,"Biosynthesis","SRF"
"795",5.2684518,"Metabolic-Clusters","SRF"
"796",5.277866,"Degradation","SRF"
"797",18.2964408,"Biosynthesis","SRF"
"798",23.3689999,"Biosynthesis","SRF"
"799",13.0763063,"Biosynthesis","SRF"
"800",6.3299997,"Biosynthesis","SRF"
"801",14.5675557,"Biosynthesis","SRF"
"802",33.2361186,"Biosynthesis","SRF"
"803",5.46748,"Biosynthesis","SRF"
"804",10.8135788,"Biosynthesis","SRF"
"805",33.4410406,"Degradation","SRF"
"806",9.71590397,"Energy-Metabolism","SRF"
"807",13.122684,"Degradation","SRF"
"808",5.8310456,"Biosynthesis","SRF"
"809",6.2491456,"Biosynthesis","SRF"
"810",15.8285961,"Biosynthesis","SRF"
"811",123.4523571,"Biosynthesis","SRF"
"812",6.8487898,"Biosynthesis","SRF"
"813",23.45193035,"Biosynthesis","SRF"
"814",6.72557783,"Biosynthesis","SRF"
"815",11.44445198,"Biosynthesis","SRF"
"816",41.8442071,"Degradation","SRF"
"817",36.49696572,"Degradation","SRF"
"818",24.16641155,"Biosynthesis","SRF"
"819",4.2409031,"Biosynthesis","SRF"
"820",2.647241,"Biosynthesis","SRF"
"821",23.0899735,"Energy-Metabolism","SRF"
"822",354.1646349,"Energy-Metabolism","SRF"
"823",22.293797,"Biosynthesis","SRF"
"824",7.9706374,"Degradation","SRF"
"825",35.8156937,"Detoxification","SRF"
"826",104.3468576,"Biosynthesis","SRF"
"827",103.0453288,"Biosynthesis","SRF"
"828",103.062371,"Biosynthesis","SRF"
"829",2.6517335,"Degradation","SRF"
"830",0.0355406,"Biosynthesis","SRF"
"831",92.4968475,"Energy-Metabolism","SRF"
"832",39.97378678,"Biosynthesis","SRF"
"833",34.4861948,"Biosynthesis","SRF"
"834",45.3956343,"Biosynthesis","SRF"
"835",149.4326616,"Biosynthesis","SRF"
"836",604.1957187,"Biosynthesis","SRF"
"837",154.2649431,"Biosynthesis","SRF"
"838",15.4026039,"Biosynthesis","SRF"
"839",14.18184576,"Biosynthesis","SRF"
"840",151.8477483,"Degradation","SRF"
"841",151.8980889,"Degradation","SRF"
"842",152.1623953,"Biosynthesis","SRF"
"843",14.88902676,"Biosynthesis","SRF"
"844",124.0108558,"Biosynthesis","SRF"
"845",6.6449856,"Degradation","SRF"
"846",220.3505564,"Biosynthesis","SRF"
"847",204.3455621,"Biosynthesis","SRF"
"848",821.5171185,"Energy-Metabolism","SRF"
"849",1242.100498,"Biosynthesis","SRF"
"850",4567.369255,"Biosynthesis","SRF"
"851",4588.617665,"Biosynthesis","SRF"
"852",4574.01424,"Biosynthesis","SRF"
"853",5462.919041,"Biosynthesis","SRF"
"854",5462.919041,"Biosynthesis","SRF"
"855",6513.612941,"Biosynthesis","SRF"
"856",0.0568799,"Biosynthesis","MES"
"857",0.179256,"Biosynthesis","MES"
"858",0.0155061,"Degradation","MES"
"859",0.0495312,"Degradation","MES"
"860",0.120717,"Biosynthesis","MES"
"861",0.0432409,"Biosynthesis","MES"
"862",0.217112,"Biosynthesis","MES"
"863",0.0933936,"Degradation","MES"
"864",0.02844,"Biosynthesis","MES"
"865",0.182129,"Degradation","MES"
"866",0.182129,"Degradation","MES"
"867",0.27477,"Biosynthesis","MES"
"868",0.0278224,"Biosynthesis","MES"
"869",0.208967,"Biosynthesis","MES"
"870",0.0354878,"Degradation","MES"
"871",0.0937774,"Degradation","MES"
"872",0.287083,"Degradation","MES"
"873",0.133762,"Biosynthesis","MES"
"874",0.0246403,"Biosynthesis","MES"
"875",0.0568799,"Biosynthesis","MES"
"876",0.221193,"Degradation","MES"
"877",0.472711,"Degradation","MES"
"878",0.0435503,"Biosynthesis","MES"
"879",0.147364,"Biosynthesis","MES"
"880",0.135959,"Degradation","MES"
"881",0.02844,"Biosynthesis","MES"
"882",0.0612289,"Degradation","MES"
"883",0.470752,"Biosynthesis","MES"
"884",0.0842957,"Biosynthesis","MES"
"885",0.182129,"Degradation","MES"
"886",0.0271184,"Biosynthesis","MES"
"887",0.120717,"Biosynthesis","MES"
"888",0.143606,"Biosynthesis","MES"
"889",0.0362511,"Biosynthesis","MES"
"890",0.0495312,"Degradation","MES"
"891",0.234835,"Biosynthesis","MES"
"892",0.113627,"Degradation","MES"
"893",0.0986944,"Degradation","MES"
"894",0.0233365,"Biosynthesis","MES"
"895",0.118178,"Degradation","MES"
"896",0.143606,"Biosynthesis","MES"
"897",0.120717,"Biosynthesis","MES"
"898",0.0947106,"Biosynthesis","MES"
"899",0.598887,"Biosynthesis","MES"
"900",0.2025166,"Energy-Metabolism","MES"
"901",0.4322721,"Biosynthesis","MES"
"902",0.106201,"Degradation","MES"
"903",0.0496829,"Biosynthesis","MES"
"904",0.134079,"Biosynthesis","MES"
"905",0.0707863,"Degradation","MES"
"906",0.02844,"Degradation","MES"
"907",0.4322721,"Biosynthesis","MES"
"908",0.0666668,"Biosynthesis","MES"
"909",0.120717,"Biosynthesis","MES"
"910",0.1775143,"Detoxification","MES"
"911",0.023774,"Degradation","MES"
"912",0.1962804,"Degradation","MES"
"913",0.120717,"Biosynthesis","MES"
"914",3.9181592,"Biosynthesis","MES"
"915",0.12798,"Biosynthesis","MES"
"916",0.3495467,"Degradation","MES"
"917",0.359798,"Degradation","MES"
"918",0.359798,"Degradation","MES"
"919",0.1959286,"Degradation","MES"
"920",31.2573346,"Biosynthesis","MES"
"921",0.22856,"Degradation","MES"
"922",0.0394564,"Biosynthesis","MES"
"923",0.5504501,"Degradation","MES"
"924",0.3240355,"Energy-Metabolism","MES"
"925",31.2573346,"Degradation","MES"
"926",0.3240355,"Biosynthesis","MES"
"927",0.2830578,"Degradation","MES"
"928",1.887546,"Degradation","MES"
"929",0.105236,"Degradation","MES"
"930",2.2615685,"Biosynthesis","MES"
"931",0.0394564,"Biosynthesis","MES"
"932",0.2985426,"Degradation","MES"
"933",0.477976,"Degradation","MES"
"934",0.477976,"Degradation","MES"
"935",0.477976,"Degradation","MES"
"936",0.4168131,"Energy-Metabolism","MES"
"937",0.3754379,"Biosynthesis","MES"
"938",0.6388133,"Biosynthesis","MES"
"939",31.2706961,"Degradation","MES"
"940",31.3068658,"Degradation","MES"
"941",1.7606855,"Energy-Metabolism","MES"
"942",0.49854,"Biosynthesis","MES"
"943",0.537863,"Biosynthesis","MES"
"944",0.537863,"Degradation","MES"
"945",0.6217194,"Biosynthesis","MES"
"946",0.3464071,"Energy-Metabolism","MES"
"947",1.1247087,"Biosynthesis","MES"
"948",0.9841827,"Degradation","MES"
"949",1.1765346,"Biosynthesis","MES"
"950",0.815629,"Degradation","MES"
"951",0.6130636,"Biosynthesis","MES"
"952",2.158729,"Biosynthesis","MES"
"953",0.0763981,"Biosynthesis","MES"
"954",0.9622163,"Biosynthesis","MES"
"955",0.9145047,"Biosynthesis","MES"
"956",0.7609189,"Biosynthesis","MES"
"957",0.4529265,"Biosynthesis","MES"
"958",0.4529265,"Biosynthesis","MES"
"959",1.640444,"Degradation","MES"
"960",22.9816704,"Biosynthesis","MES"
"961",31.8434025,"Degradation","MES"
"962",31.8434025,"Degradation","MES"
"963",20.1482542,"Biosynthesis","MES"
"964",2.8076313,"Biosynthesis","MES"
"965",1.8890462,"Degradation","MES"
"966",1.3821219,"Degradation","MES"
"967",7.49281594,"Degradation","MES"
"968",3.812951,"Biosynthesis","MES"
"969",15.882886,"Biosynthesis","MES"
"970",2.6411338,"Energy-Metabolism","MES"
"971",1.8288919,"Biosynthesis","MES"
"972",8.44693874,"Biosynthesis","MES"
"973",9.18732684,"Biosynthesis","MES"
"974",9.18732684,"Biosynthesis","MES"
"975",17.7475685,"Biosynthesis","MES"
"976",11.4539087,"Biosynthesis","MES"
"977",3.9305334,"Biosynthesis","MES"
"978",4.3767377,"Metabolic-Clusters","MES"
"979",7.6567392,"Degradation","MES"
"980",16.4074747,"Biosynthesis","MES"
"981",7.7384228,"Biosynthesis","MES"
"982",7.7926396,"Biosynthesis","MES"
"983",7.5279093,"Biosynthesis","MES"
"984",7.460688,"Biosynthesis","MES"
"985",7.9119204,"Biosynthesis","MES"
"986",7.7393193,"Biosynthesis","MES"
"987",11.0662213,"Biosynthesis","MES"
"988",8.4041909,"Degradation","MES"
"989",33.45667878,"Energy-Metabolism","MES"
"990",11.4900772,"Degradation","MES"
"991",36.3240064,"Biosynthesis","MES"
"992",40.1934764,"Biosynthesis","MES"
"993",3.084209,"Biosynthesis","MES"
"994",16.2037287,"Biosynthesis","MES"
"995",8.0545453,"Biosynthesis","MES"
"996",9.5309905,"Biosynthesis","MES"
"997",15.9541501,"Biosynthesis","MES"
"998",7.3698768,"Biosynthesis","MES"
"999",7.6740942,"Degradation","MES"
"1000",19.9819288,"Degradation","MES"
"1001",10.8927481,"Biosynthesis","MES"
"1002",8.2443434,"Biosynthesis","MES"
"1003",31.564915,"Biosynthesis","MES"
"1004",45.08973888,"Energy-Metabolism","MES"
"1005",26.402504,"Energy-Metabolism","MES"
"1006",13.9589156,"Biosynthesis","MES"
"1007",61.7593619,"Degradation","MES"
"1008",24.65387469,"Detoxification","MES"
"1009",57.1235849,"Biosynthesis","MES"
"1010",35.9579272,"Biosynthesis","MES"
"1011",36.4745082,"Biosynthesis","MES"
"1012",45.38731362,"Degradation","MES"
"1013",0.0495312,"Biosynthesis","MES"
"1014",391.6964298,"Energy-Metabolism","MES"
"1015",33.2927254,"Biosynthesis","MES"
"1016",34.6527682,"Biosynthesis","MES"
"1017",28.2444595,"Biosynthesis","MES"
"1018",94.56475466,"Biosynthesis","MES"
"1019",271.7602676,"Biosynthesis","MES"
"1020",129.3773916,"Biosynthesis","MES"
"1021",326.5525761,"Biosynthesis","MES"
"1022",154.0862035,"Biosynthesis","MES"
"1023",245.855663,"Degradation","MES"
"1024",245.9258204,"Degradation","MES"
"1025",246.1736981,"Biosynthesis","MES"
"1026",168.7972601,"Biosynthesis","MES"
"1027",41.3917767,"Biosynthesis","MES"
"1028",11.5517927,"Degradation","MES"
"1029",196.2561842,"Biosynthesis","MES"
"1030",224.9455713,"Biosynthesis","MES"
"1031",467.6123796,"Energy-Metabolism","MES"
"1032",1894.042701,"Biosynthesis","MES"
"1033",3425.936266,"Biosynthesis","MES"
"1034",3438.11701,"Biosynthesis","MES"
"1035",3437.488059,"Biosynthesis","MES"
"1036",5088.909416,"Biosynthesis","MES"
"1037",5088.909416,"Biosynthesis","MES"
"1038",4073.88378,"Biosynthesis","MES"
"1039",1.84422,"Biosynthesis","SRF"
"1040",0.0885639,"Biosynthesis","SRF"
"1041",0.0268136,"Degradation","SRF"
"1042",0.0642381,"Degradation","SRF"
"1043",0.0347912,"Biosynthesis","SRF"
"1044",1.42069,"Biosynthesis","SRF"
"1045",0.0242217,"Biosynthesis","SRF"
"1046",1.44003,"Degradation","SRF"
"1047",0.0650655,"Degradation","SRF"
"1048",2.1147,"Biosynthesis","SRF"
"1049",2.70326,"Degradation","SRF"
"1050",2.70326,"Degradation","SRF"
"1051",7.95859,"Biosynthesis","SRF"
"1052",0.579731,"Degradation","SRF"
"1053",0.0962226,"Biosynthesis","SRF"
"1054",0.76708,"Degradation","SRF"
"1055",0.64865,"Degradation","SRF"
"1056",0.248216,"Degradation","SRF"
"1057",1.96,"Biosynthesis","SRF"
"1058",2.45896,"Biosynthesis","SRF"
"1059",5.21581,"Degradation","SRF"
"1060",0.0624127,"Degradation","SRF"
"1061",0.640121,"Biosynthesis","SRF"
"1062",0.0509653,"Biosynthesis","SRF"
"1063",2.1147,"Biosynthesis","SRF"
"1064",0.105879,"Degradation","SRF"
"1065",4.73886,"Biosynthesis","SRF"
"1066",0.718385,"Degradation","SRF"
"1067",6.95306,"Biosynthesis","SRF"
"1068",2.70326,"Degradation","SRF"
"1069",0.0535931,"Biosynthesis","SRF"
"1070",0.0347912,"Biosynthesis","SRF"
"1071",0.0236502,"Biosynthesis","SRF"
"1072",0.0557212,"Biosynthesis","SRF"
"1073",0.0642381,"Degradation","SRF"
"1074",1.38745,"Biosynthesis","SRF"
"1075",0.0491218,"Degradation","SRF"
"1076",2.73064,"Degradation","SRF"
"1077",4.56001,"Biosynthesis","SRF"
"1078",0.0236502,"Biosynthesis","SRF"
"1079",0.5335752,"Biosynthesis","SRF"
"1080",0.13966,"Biosynthesis","SRF"
"1081",0.0601964,"Biosynthesis","SRF"
"1082",1.617208,"Energy-Metabolism","SRF"
"1083",0.0586314,"Biosynthesis","SRF"
"1084",4.069599,"Degradation","SRF"
"1085",0.268728,"Biosynthesis","SRF"
"1086",1.55005,"Biosynthesis","SRF"
"1087",0.579731,"Degradation","SRF"
"1088",0.3851634,"Degradation","SRF"
"1089",2.1147,"Degradation","SRF"
"1090",0.0586314,"Biosynthesis","SRF"
"1091",1.193105,"Biosynthesis","SRF"
"1092",0.5335752,"Biosynthesis","SRF"
"1093",22.61138,"Detoxification","SRF"
"1094",0.246664,"Degradation","SRF"
"1095",0.0578261,"Degradation","SRF"
"1096",0.5335752,"Biosynthesis","SRF"
"1097",0.2102184,"Biosynthesis","SRF"
"1098",11.591054,"Biosynthesis","SRF"
"1099",2.064176,"Degradation","SRF"
"1100",0.5410388,"Degradation","SRF"
"1101",0.5410388,"Degradation","SRF"
"1102",3.50552,"Degradation","SRF"
"1103",7.07601,"Biosynthesis","SRF"
"1104",3.098998,"Degradation","SRF"
"1105",1.707638,"Biosynthesis","SRF"
"1106",0.0586314,"Degradation","SRF"
"1107",4.356927,"Energy-Metabolism","SRF"
"1108",7.07601,"Degradation","SRF"
"1109",3.064071,"Biosynthesis","SRF"
"1110",6.3558194,"Degradation","SRF"
"1111",0.6831188,"Degradation","SRF"
"1112",0.181977,"Degradation","SRF"
"1113",0.5299582,"Biosynthesis","SRF"
"1114",1.707638,"Biosynthesis","SRF"
"1115",0.1070297,"Degradation","SRF"
"1116",0.5410388,"Degradation","SRF"
"1117",0.5410388,"Degradation","SRF"
"1118",0.5410388,"Degradation","SRF"
"1119",13.814524,"Energy-Metabolism","SRF"
"1120",8.914293,"Biosynthesis","SRF"
"1121",5.700164,"Biosynthesis","SRF"
"1122",10.27606,"Degradation","SRF"
"1123",7.1402481,"Degradation","SRF"
"1124",4.356927,"Energy-Metabolism","SRF"
"1125",0.0591255,"Biosynthesis","SRF"
"1126",7.4703337,"Biosynthesis","SRF"
"1127",7.4703337,"Degradation","SRF"
"1128",2.171103,"Biosynthesis","SRF"
"1129",2.3382498,"Energy-Metabolism","SRF"
"1130",2.2636764,"Biosynthesis","SRF"
"1131",0.4145645,"Degradation","SRF"
"1132",3.6757837,"Biosynthesis","SRF"
"1133",9.9146237,"Degradation","SRF"
"1134",1.2902686,"Biosynthesis","SRF"
"1135",1.288524,"Biosynthesis","SRF"
"1136",2.326291,"Biosynthesis","SRF"
"1137",0.1350737,"Biosynthesis","SRF"
"1138",3.5255649,"Biosynthesis","SRF"
"1139",0.4756548,"Biosynthesis","SRF"
"1140",2.6778114,"Biosynthesis","SRF"
"1141",2.6778114,"Biosynthesis","SRF"
"1142",0.380194,"Degradation","SRF"
"1143",4.5952216,"Biosynthesis","SRF"
"1144",7.1669418,"Degradation","SRF"
"1145",7.1669418,"Degradation","SRF"
"1146",5.8373077,"Biosynthesis","SRF"
"1147",4.1736297,"Biosynthesis","SRF"
"1148",3.4876133,"Degradation","SRF"
"1149",3.2099097,"Degradation","SRF"
"1150",1.0827522,"Degradation","SRF"
"1151",2.0807857,"Biosynthesis","SRF"
"1152",5.8240728,"Biosynthesis","SRF"
"1153",3.6308455,"Energy-Metabolism","SRF"
"1154",39.9986548,"Biosynthesis","SRF"
"1155",2.4474039,"Biosynthesis","SRF"
"1156",2.1997138,"Biosynthesis","SRF"
"1157",2.1997138,"Biosynthesis","SRF"
"1158",10.1536199,"Biosynthesis","SRF"
"1159",26.3410007,"Biosynthesis","SRF"
"1160",6.7804882,"Biosynthesis","SRF"
"1161",29.3654372,"Metabolic-Clusters","SRF"
"1162",1.9097824,"Degradation","SRF"
"1163",26.7826929,"Biosynthesis","SRF"
"1164",16.0773353,"Biosynthesis","SRF"
"1165",7.5568819,"Biosynthesis","SRF"
"1166",2.5194014,"Biosynthesis","SRF"
"1167",1.7788898,"Biosynthesis","SRF"
"1168",16.39196555,"Biosynthesis","SRF"
"1169",3.3235024,"Biosynthesis","SRF"
"1170",2.5539571,"Biosynthesis","SRF"
"1171",18.52964635,"Degradation","SRF"
"1172",6.98078469,"Energy-Metabolism","SRF"
"1173",5.8397292,"Degradation","SRF"
"1174",16.8579298,"Biosynthesis","SRF"
"1175",18.4863708,"Biosynthesis","SRF"
"1176",0.8257502,"Biosynthesis","SRF"
"1177",3.8484629,"Biosynthesis","SRF"
"1178",7.4428671,"Biosynthesis","SRF"
"1179",5.6123233,"Biosynthesis","SRF"
"1180",7.54668608,"Biosynthesis","SRF"
"1181",7.48108073,"Biosynthesis","SRF"
"1182",3.3761113,"Degradation","SRF"
"1183",199.5379193,"Degradation","SRF"
"1184",7.2173011,"Biosynthesis","SRF"
"1185",3.2924887,"Biosynthesis","SRF"
"1186",3.9902008,"Biosynthesis","SRF"
"1187",4.9006078,"Energy-Metabolism","SRF"
"1188",11.583359,"Energy-Metabolism","SRF"
"1189",6.4529235,"Biosynthesis","SRF"
"1190",38.593964,"Degradation","SRF"
"1191",27.7481259,"Detoxification","SRF"
"1192",18.9148983,"Biosynthesis","SRF"
"1193",17.6532575,"Biosynthesis","SRF"
"1194",17.6532575,"Biosynthesis","SRF"
"1195",6.402706,"Degradation","SRF"
"1196",0.0642381,"Biosynthesis","SRF"
"1197",67.3294357,"Energy-Metabolism","SRF"
"1198",6.2226205,"Biosynthesis","SRF"
"1199",28.4519229,"Biosynthesis","SRF"
"1200",54.6215031,"Biosynthesis","SRF"
"1201",27.0357666,"Biosynthesis","SRF"
"1202",208.8052747,"Biosynthesis","SRF"
"1203",39.0740864,"Biosynthesis","SRF"
"1204",24.1347596,"Biosynthesis","SRF"
"1205",43.2877178,"Biosynthesis","SRF"
"1206",94.0522088,"Degradation","SRF"
"1207",94.1128678,"Degradation","SRF"
"1208",97.9288572,"Biosynthesis","SRF"
"1209",43.8595592,"Biosynthesis","SRF"
